2017-05-02 21:26:10.000000   |   2017-05-02 21:26:10.011653   |    44.388    |    45.5
2017-05-02 21:26:11.000000   |   2017-05-02 21:26:11.011658   |    44.925    |    44.9
2017-05-02 21:26:12.000000   |   2017-05-02 21:26:12.011665   |    44.925    |    44.4
2017-05-02 21:26:13.000000   |   2017-05-02 21:26:13.011667   |    44.925    |    45.5
2017-05-02 21:26:14.000000   |   2017-05-02 21:26:14.011672   |    45.464    |    45.5
2017-05-02 21:26:15.000000   |   2017-05-02 21:26:15.011684   |    45.464    |    45.5
2017-05-02 21:26:16.000000   |   2017-05-02 21:26:16.011694   |    45.464    |    46.5
2017-05-02 21:26:17.000000   |   2017-05-02 21:26:17.011686   |    45.464    |    45.5
2017-05-02 21:26:18.000000   |   2017-05-02 21:26:18.011695   |    45.464    |    46.0
2017-05-02 21:26:19.000000   |   2017-05-02 21:26:19.011708   |    45.464    |    45.5
2017-05-02 21:26:20.000000   |   2017-05-02 21:26:20.011704   |    45.464    |    45.5
2017-05-02 21:26:21.000000   |   2017-05-02 21:26:21.011705   |    46.002    |    46.0
2017-05-02 21:26:22.000000   |   2017-05-02 21:26:22.011708   |    46.54    |    46.5
2017-05-02 21:26:23.000000   |   2017-05-02 21:26:23.011714   |    46.54    |    46.5
2017-05-02 21:26:24.000000   |   2017-05-02 21:26:24.011720   |    46.54    |    46.5
2017-05-02 21:26:25.000000   |   2017-05-02 21:26:25.011732   |    46.54    |    46.5
2017-05-02 21:26:26.000000   |   2017-05-02 21:26:26.011732   |    46.54    |    46.5
2017-05-02 21:26:27.000000   |   2017-05-02 21:26:27.011732   |    46.002    |    46.5
2017-05-02 21:26:28.000000   |   2017-05-02 21:26:28.011745   |    46.54    |    46.5
2017-05-02 21:26:29.000000   |   2017-05-02 21:26:29.011749   |    46.54    |    46.5
2017-05-02 21:26:30.000000   |   2017-05-02 21:26:30.011748   |    46.54    |    46.5
2017-05-02 21:26:31.000000   |   2017-05-02 21:26:31.011771   |    46.54    |    46.5
2017-05-02 21:26:32.000000   |   2017-05-02 21:26:32.011765   |    46.54    |    46.5
2017-05-02 21:26:33.000000   |   2017-05-02 21:26:33.011763   |    47.078    |    47.1
2017-05-02 21:26:34.000000   |   2017-05-02 21:26:34.011791   |    47.078    |    47.1
2017-05-02 21:26:35.000000   |   2017-05-02 21:26:35.011770   |    46.54    |    46.5
2017-05-02 21:26:36.000000   |   2017-05-02 21:26:36.011774   |    46.54    |    47.1
2017-05-02 21:26:37.000000   |   2017-05-02 21:26:37.011786   |    47.078    |    47.1
2017-05-02 21:26:38.000000   |   2017-05-02 21:26:38.011860   |    46.54    |    46.5
2017-05-02 21:26:39.000000   |   2017-05-02 21:26:39.011787   |    47.078    |    46.5
2017-05-02 21:26:40.000000   |   2017-05-02 21:26:40.011798   |    47.078    |    46.5
2017-05-02 21:26:41.000000   |   2017-05-02 21:26:41.011804   |    46.54    |    46.5
2017-05-02 21:26:42.000000   |   2017-05-02 21:26:42.011808   |    46.54    |    46.5
2017-05-02 21:26:43.000000   |   2017-05-02 21:26:43.011809   |    46.54    |    47.1
2017-05-02 21:26:44.000000   |   2017-05-02 21:26:44.011816   |    47.078    |    46.5
2017-05-02 21:26:45.000000   |   2017-05-02 21:26:45.011815   |    47.078    |    46.5
2017-05-02 21:26:46.000000   |   2017-05-02 21:26:46.011824   |    46.54    |    47.1
2017-05-02 21:26:47.000000   |   2017-05-02 21:26:47.011825   |    46.54    |    47.1
2017-05-02 21:26:48.000000   |   2017-05-02 21:26:48.011838   |    47.078    |    46.5
2017-05-02 21:26:49.000000   |   2017-05-02 21:26:49.011841   |    47.078    |    46.5
2017-05-02 21:26:50.000000   |   2017-05-02 21:26:50.011842   |    47.078    |    47.1
2017-05-02 21:26:51.000000   |   2017-05-02 21:26:51.011842   |    47.078    |    47.1
2017-05-02 21:26:52.000000   |   2017-05-02 21:26:52.011851   |    47.078    |    47.6
2017-05-02 21:26:53.000000   |   2017-05-02 21:26:53.011859   |    47.078    |    46.5
2017-05-02 21:26:54.000000   |   2017-05-02 21:26:54.011854   |    47.078    |    47.1
2017-05-02 21:26:55.000000   |   2017-05-02 21:26:55.011863   |    46.54    |    47.1
2017-05-02 21:26:56.000000   |   2017-05-02 21:26:56.011870   |    46.54    |    47.1
2017-05-02 21:26:57.000000   |   2017-05-02 21:26:57.011868   |    47.078    |    46.5
2017-05-02 21:26:58.000000   |   2017-05-02 21:26:58.011870   |    46.54    |    47.1
2017-05-02 21:26:59.000000   |   2017-05-02 21:26:59.011876   |    46.54    |    47.1
2017-05-02 21:27:00.000000   |   2017-05-02 21:27:00.011886   |    47.615    |    46.5
2017-05-02 21:27:01.000000   |   2017-05-02 21:27:01.011890   |    47.078    |    46.5
2017-05-02 21:27:02.000000   |   2017-05-02 21:27:02.011893   |    47.078    |    47.1
2017-05-02 21:27:03.000000   |   2017-05-02 21:27:03.011905   |    47.078    |    47.1
2017-05-02 21:27:04.000000   |   2017-05-02 21:27:04.011908   |    46.54    |    47.1
2017-05-02 21:27:05.000000   |   2017-05-02 21:27:05.011910   |    47.078    |    47.1
2017-05-02 21:27:06.000000   |   2017-05-02 21:27:06.011907   |    47.078    |    47.1
2017-05-02 21:27:07.000000   |   2017-05-02 21:27:07.011908   |    47.615    |    47.1
2017-05-02 21:27:08.000000   |   2017-05-02 21:27:08.011924   |    47.078    |    47.1
2017-05-02 21:27:09.000000   |   2017-05-02 21:27:09.011921   |    47.078    |    47.6
2017-05-02 21:27:10.000000   |   2017-05-02 21:27:10.011928   |    47.078    |    47.1
2017-05-02 21:27:11.000000   |   2017-05-02 21:27:11.011925   |    47.078    |    47.1
2017-05-02 21:27:12.000000   |   2017-05-02 21:27:12.011937   |    47.615    |    47.6
