2017-04-24 21:27:12   |   2017-04-24 21:27:12.012196   |    47.078    |    47.1
2017-04-24 21:27:13   |   2017-04-24 21:27:13.012206   |    47.615    |    47.6
2017-04-24 21:27:14   |   2017-04-24 21:27:14.012211   |    47.615    |    47.6
2017-04-24 21:27:15   |   2017-04-24 21:27:15.012224   |    47.078    |    47.1
2017-04-24 21:27:16   |   2017-04-24 21:27:16.012222   |    47.078    |    47.1
2017-04-24 21:27:17   |   2017-04-24 21:27:17.012226   |    47.615    |    47.1
2017-04-24 21:27:18   |   2017-04-24 21:27:18.012237   |    47.615    |    47.6
2017-04-24 21:27:19   |   2017-04-24 21:27:19.012228   |    47.615    |    47.1
2017-04-24 21:27:20   |   2017-04-24 21:27:20.012237   |    47.078    |    47.6
2017-04-24 21:27:21   |   2017-04-24 21:27:21.012248   |    47.615    |    46.5
2017-04-24 21:27:22   |   2017-04-24 21:27:22.012246   |    47.615    |    47.1
2017-04-24 21:27:23   |   2017-04-24 21:27:23.012248   |    47.078    |    47.6
2017-04-24 21:27:24   |   2017-04-24 21:27:24.012250   |    47.078    |    47.1
2017-04-24 21:27:25   |   2017-04-24 21:27:25.012254   |    47.615    |    47.1
2017-04-24 21:27:26   |   2017-04-24 21:27:26.012265   |    47.615    |    47.1
2017-04-24 21:27:27   |   2017-04-24 21:27:27.012266   |    47.615    |    47.1
2017-04-24 21:27:28   |   2017-04-24 21:27:28.012271   |    47.615    |    47.6
2017-04-24 21:27:29   |   2017-04-24 21:27:29.012278   |    48.154    |    47.6
2017-04-24 21:27:30   |   2017-04-24 21:27:30.012279   |    47.078    |    47.6
2017-04-24 21:27:31   |   2017-04-24 21:27:31.012282   |    47.078    |    47.1
2017-04-24 21:27:32   |   2017-04-24 21:27:32.012284   |    47.615    |    48.2
2017-04-24 21:27:33   |   2017-04-24 21:27:33.012296   |    47.615    |    47.6
2017-04-24 21:27:34   |   2017-04-24 21:27:34.012307   |    47.078    |    47.1
2017-04-24 21:27:35   |   2017-04-24 21:27:35.012309   |    47.078    |    47.6
2017-04-24 21:27:36   |   2017-04-24 21:27:36.012308   |    47.078    |    47.1
2017-04-24 21:27:37   |   2017-04-24 21:27:37.012324   |    47.078    |    47.1
2017-04-24 21:27:38   |   2017-04-24 21:27:38.012396   |    47.615    |    47.6
2017-04-24 21:27:39   |   2017-04-24 21:27:39.012320   |    48.154    |    47.6
2017-04-24 21:27:40   |   2017-04-24 21:27:40.012329   |    47.615    |    47.6
2017-04-24 21:27:41   |   2017-04-24 21:27:41.012336   |    47.078    |    47.1
2017-04-24 21:27:42   |   2017-04-24 21:27:42.012341   |    47.078    |    47.6
2017-04-24 21:27:43   |   2017-04-24 21:27:43.012331   |    47.615    |    47.1
2017-04-24 21:27:44   |   2017-04-24 21:27:44.012345   |    47.078    |    47.6
2017-04-24 21:27:45   |   2017-04-24 21:27:45.012352   |    47.615    |    47.6
2017-04-24 21:27:46   |   2017-04-24 21:27:46.012348   |    48.154    |    47.6
2017-04-24 21:27:47   |   2017-04-24 21:27:47.012351   |    47.615    |    47.6
2017-04-24 21:27:48   |   2017-04-24 21:27:48.012356   |    47.615    |    47.6
2017-04-24 21:27:49   |   2017-04-24 21:27:49.012358   |    47.615    |    47.6
2017-04-24 21:27:50   |   2017-04-24 21:27:50.012366   |    47.615    |    47.6
2017-04-24 21:27:51   |   2017-04-24 21:27:51.012369   |    47.615    |    47.6
2017-04-24 21:27:52   |   2017-04-24 21:27:52.012374   |    48.154    |    48.2
2017-04-24 21:27:53   |   2017-04-24 21:27:53.012385   |    48.154    |    47.6
2017-04-24 21:27:54   |   2017-04-24 21:27:54.012388   |    47.615    |    47.6
2017-04-24 21:27:55   |   2017-04-24 21:27:55.012389   |    47.615    |    47.6
2017-04-24 21:27:56   |   2017-04-24 21:27:56.012399   |    47.615    |    47.6
